window_id,window_start,window_end,people_count_mean,people_count_std,people_count_min,people_count_max,avg_speed_mean,avg_speed_std,avg_speed_min,avg_speed_max,max_speed_mean,max_speed_std,max_speed_min,max_speed_max,speed_std_mean,speed_std_std,speed_std_min,speed_std_max,avg_displacement_mean,avg_displacement_std,avg_displacement_min,avg_displacement_max,max_displacement_mean,max_displacement_std,max_displacement_min,max_displacement_max,avg_velocity_x_mean,avg_velocity_x_std,avg_velocity_x_min,avg_velocity_x_max,avg_velocity_y_mean,avg_velocity_y_std,avg_velocity_y_min,avg_velocity_y_max,avg_acceleration_mean,avg_acceleration_std,avg_acceleration_min,avg_acceleration_max,max_acceleration_mean,max_acceleration_std,max_acceleration_min,max_acceleration_max,acceleration_std_mean,acceleration_std_std,acceleration_std_min,acceleration_std_max,avg_speed_change_mean,avg_speed_change_std,avg_speed_change_min,avg_speed_change_max,max_speed_change_mean,max_speed_change_std,max_speed_change_min,max_speed_change_max,avg_velocity_change_mean,avg_velocity_change_std,avg_velocity_change_min,avg_velocity_change_max,max_velocity_change_mean,max_velocity_change_std,max_velocity_change_min,max_velocity_change_max,avg_displacement_change_mean,avg_displacement_change_std,avg_displacement_change_min,avg_displacement_change_max,direction_alignment_mean,direction_alignment_std,direction_alignment_min,direction_alignment_max,directional_disorder_mean,directional_disorder_std,directional_disorder_min,directional_disorder_max,avg_width_mean,avg_width_std,avg_width_min,avg_width_max,avg_height_mean,avg_height_std,avg_height_min,avg_height_max,avg_density_mean,avg_density_std,avg_density_min,avg_density_max,speed_deviation,acceleration_deviation,displacement_deviation,speed_change_deviation,velocity_change_deviation,speed_trend,acceleration_trend,abnormal_behavior_score
0,0,5,10.2751677852349,3.2876901042613302,4,17,151.1473132887203,112.2233487000626,0.0,675.80375,399.37885906040265,390.3889612496508,0.0,3287.8,113.92334956941544,97.40967349271855,0.0,793.7511550733138,5.366779549704145,4.163137768557412,0.0,22.64875,15.316040268456376,16.160279751508515,0.0,110.19,-20.26142429794073,90.02337284889678,-344.2730769230769,164.10416666666666,18.344298117934617,82.73231120017975,-222.63,299.364,2189.167710322652,1458.6186510522314,0.0,10522.929292929291,6578.591452251091,4011.494349439984,0.0,18682.941176470693,2063.171099390228,1249.0009988821123,0.0,6391.071439632214,74.93620013668395,49.58950113911944,0.0,347.25666666666666,229.9010067114094,149.42661621491382,0.0,1029.06,112.86025449831853,64.98144807676077,0.0,451.50211729680615,326.8207679324245,241.2154276412868,0.0,1653.8030721945104,3.0245539931128658,2.4300333303436896,0.0,14.471,0.5114350973411376,0.1987491184474032,0.0,1.0,0.4818534932628892,0.1982456465609988,0.0,0.8333333333333334,126.91958575431237,9.41942651859295,108.3,148.14285714285714,222.26378659284308,22.9016483111272,184.5,277.93333333333334,1.1151073825503355e-05,3.5671483691817785e-06,4.34e-06,1.845e-05,0.5137306823259022,0.48801394795193975,0.5076086076171294,0.49367612138424355,0.6476229157400781,,,0.5301304550038586
1,5,10,13.06711409395973,2.621801602391001,7,20,175.3402714416015,168.4851808342921,28.38266666666667,809.71625,362.85046979865774,255.31414591539485,59.67,1328.5,96.08950586785376,84.132574001401,14.400475620452198,559.5120616582554,6.192968894377106,6.526030189721952,0.952,40.39444444444444,13.718456375838926,12.923992392363951,2.0,94.38,13.787231349317462,206.4465410359661,-375.2561538461538,785.085,-17.378263005532514,67.43838460102674,-354.6023076923077,160.71363636363637,1898.4263102975567,1226.1411926349735,472.0979020979096,6777.836644591819,6007.260006895861,3716.333385913813,1294.24242424241,21537.941176470147,1820.268368919996,1240.607075628474,271.54884576285275,7840.060341903319,67.06576448932753,48.74861843237287,15.579230769230769,313.87,208.968322147651,129.6277653482957,42.71,732.29,107.89085555516635,85.52585991105956,33.97961055463143,493.0697352963227,315.8439262922657,213.70182607635556,74.6,1120.8757667556204,2.7225084986689985,3.824363465868504,0.5215384615384615,38.2,0.5826074690760834,0.2076127872957243,0.2,1.0,0.4173925309239166,0.2076127872957243,0.0,0.8,117.21873017820772,21.30983095100804,95.85714285714286,170.375,218.27068604579569,29.200354677836337,171.83333333333334,271.1,1.418046979865772e-05,2.845077146051952e-06,7.6e-06,2.17e-05,0.861687508019537,0.09908540651477507,0.8378115191416108,0.18630505861771646,0.47536254971084124,24.192958152881175,-290.74140002509534,0.4920504084008961
2,10,15,6.154362416107382,3.810945885661821,1,13,114.12851139706676,83.23005832246442,19.040000000000003,512.6171428571429,223.77040268456375,173.49687454883767,21.1,1138.21,71.04359290341957,63.86313826520036,0.0,372.42896607464434,4.047817758118094,3.284003215761589,0.64,25.205714285714286,8.271879194630872,7.913131693680049,0.71,57.99,-39.99962120150544,68.57811367422705,-283.4533333333334,96.96999999999998,31.00152571086631,59.02134323780118,-213.83,230.305,1829.1496451998164,1575.4469255810384,62.42424242424343,11558.048563998374,4235.347311463358,4118.245495871971,187.2727272727303,32627.272727273248,1533.317096827329,1759.5220337744518,0.0,13430.096155985986,62.6493818094657,55.25386533331447,2.0600000000000005,437.698,145.88402684563758,138.68940665678144,6.1800000000000015,1076.7,91.8816766551388,64.19987654336033,14.915000000000004,486.3003333984578,216.2983693083792,193.77832963323084,14.920000000000002,1194.4104810323795,2.4865070760708345,2.6966563750093764,0.0699999999999999,22.014,0.5762364779143303,0.2923385815527808,0.0,1.0,0.3566494281259382,0.2657534260188416,0.0,0.8,113.26491729746762,14.693787640899878,88.0,139.16666666666666,204.89750894146863,19.92745247917139,145.0,258.25,6.680335570469799e-06,4.13462773514778e-06,1.09e-06,1.411e-05,-0.0186946918595724,0.006413113164844751,-0.01954055810305804,0.013828171858751345,-0.07958323924547808,-61.21176004453473,-69.2766650977403,0.004048257004719219
3,15,20,5.429530201342282,1.2425727101301134,2,8,98.14851430169382,75.1951467562218,17.566666666666666,518.0766666666667,203.5906711409396,159.69503219043253,33.36,1180.92,69.54581934523861,63.79264269116436,2.489999999999999,505.9720676381257,3.328285474592521,2.6008091430025195,0.59,17.363333333333333,6.910805369127517,5.474105939190846,1.12,39.58,25.907893736017897,75.2987224529185,-227.5075,422.69,-11.276636784915308,53.68844195937478,-140.23399999999998,283.45,1666.7571701604666,1218.8507823663988,224.46078431373252,6574.545454545205,4118.5703860555695,3003.6842500333287,438.82352941177857,13647.878787878271,1627.8924915207108,1350.262284688632,115.32161147882503,7969.736248318623,56.06106847235539,40.91554750547137,7.631666666666665,216.96,138.00617449664432,100.39137512483744,14.919999999999998,450.38,85.64804581652784,55.89230854983956,18.435011617343378,344.50673536332044,198.75512557794755,135.28863885845448,29.84,733.4313252786521,1.948851869606903,1.5637680719742724,0.2566666666666666,9.7175,0.6526685842122083,0.2668698252759233,0.0,1.0,0.3070629594119527,0.2391829107598372,0.0,0.75,119.60282038990093,27.446186435048187,89.0,282.6666666666667,202.01780121444548,34.770296670925866,157.0,382.3333333333333,5.893355704697986e-06,1.34847542078345e-06,2.17e-06,8.68e-06,-0.24852806026215776,-0.21082140676239622,-0.3071158657343262,-0.2434710378675456,-0.29566722490132274,-15.979997095372937,-162.39247503934985,0.0
4,20,25,6.97986577181208,2.516082859294191,1,14,147.98585194019253,117.5549950791332,21.1,1004.918,268.7997315436242,202.51448888755317,21.1,1687.11,82.19272292282065,67.74519107075044,0.0,433.2634099713474,5.565558691681175,5.184230319942443,0.71,33.68,11.906845637583894,17.745721946858076,0.71,161.03,49.99985411810412,123.8035181067506,-231.235,462.475,-8.860887424283398,77.31480563304335,-450.538,222.42,1958.5919889081276,1792.3707412021422,239.28571428572187,15131.515151516209,4716.266760444624,3546.2908782889867,482.3529411764857,25423.2352941158,1550.3328990064945,1190.8261166143243,0.0,7373.373880686488,66.90781513937219,60.42553789424433,8.135714285714284,499.34,159.39838926174497,119.26064548816116,16.39999999999999,864.39,100.69697587199634,74.34444429615861,20.567457224986207,540.5777617512581,228.58463481053096,174.7733878880425,42.20013270121316,1087.850930964349,3.3458536536170764,5.181192335992925,0.2728571428571428,32.932500000000005,0.5907360164071573,0.2505228422733563,0.0,1.0,0.3757069366129769,0.2355784339911622,0.0,0.8,148.76285399909565,50.78332844917742,92.33333333333331,463.0,226.21178389097847,38.64574134953336,177.85714285714286,492.0,7.5755704697986575e-06,2.7301584902391256e-06,1.09e-06,1.519e-05,0.4682607547364216,0.17956981508048597,0.5870546230545901,0.18013652338861974,0.22599228148136022,49.83733763849871,291.8348187476611,0.3282027995482955
5,25,30,10.706666666666669,1.6970035442163267,6,14,162.7816506987457,106.06961153005535,37.26833333333334,583.24875,344.6522,201.29071578249253,89.51,1158.37,91.9253644466025,54.67490109377447,17.95933400150957,289.622395306162,5.623124782069782,3.7078424495832,1.2491666666666668,19.5475,12.575266666666666,8.755512909261832,3.0,57.66,-38.43289474784475,137.0778585255056,-460.6075,245.09,-0.4020761921411919,95.4067234476803,-355.33272727272725,213.83166666666668,2092.741572971252,1293.3718945456524,465.9477124182668,10069.343434344137,6044.834462269763,3471.2757107844445,981.176470588164,17268.529411765256,1842.9110163598837,1040.7677078721729,309.7592538846136,5931.975836196979,70.85891584138083,43.3692550139331,15.842222222222224,332.2883333333333,204.36986666666667,116.94416879900206,33.36,587.13,104.6402211757316,50.40631936539314,24.5529237091146,357.2368969278823,286.3916678997252,150.17851530989617,47.181182689712216,907.456106101006,2.585045945165945,1.700665797219136,0.5288888888888889,11.135,0.5816333111333111,0.1780020392285531,0.2222222222222222,1.0,0.4183666888666888,0.1780020392285531,0.0,0.7777777777777778,124.76443053243054,16.799935753121783,98.25,196.75,251.6673485403485,23.62735573736559,200.6,312.4,1.1619e-05,1.841170385722556e-06,6.51e-06,1.519e-05,0.6810623119951341,0.3590234534669347,0.6100620495893924,0.3344423428233913,0.362681826260318,14.795798758553161,134.1495840631244,0.46945439682703405
6,30,35,3.503401360544218,2.2156793375503248,1,10,70.77277254076233,86.6283887945277,0.0,425.1885714285714,121.676462585034,156.54680238856983,0.0,635.22,36.3206093819318,44.99455218099688,0.0,196.02529403115304,2.412011121909081,2.9768114016362044,0.0,14.251428571428573,4.1204081632653065,5.273608091052567,0.0,21.29,-15.600405760716985,36.1276681531178,-208.86,89.511,27.33263270705108,72.36639156793484,-129.29666666666665,409.1914285714286,923.3311809202456,1009.7905956744688,0.0,4769.019607843289,1823.5261576362784,2373.155471938941,0.0,11617.575757576567,635.9518724323175,764.9295149632977,0.0,3595.835951688992,31.120988743116293,33.84627975445833,0.0,162.14666666666665,61.31108843537415,79.50487269575893,0.0,383.38,50.73931141134781,43.33320782552744,0.0,270.34192420390974,90.55044837981062,99.32278199660686,0.0,632.9312798400788,1.117106548968794,1.3193269406748558,0.0,6.97,0.3723895907569376,0.4308317415325567,0.0,1.0,0.1106036065219738,0.2221347188866952,0.0,0.75,85.10137674117266,14.338259354797843,57.0,108.71428571428572,188.53823021272,27.20975143301804,149.0,254.375,3.804353741496599e-06,2.4040006803805517e-06,1.09e-06,1.085e-05,-0.6422614823574619,-1.2053119940565462,-0.6733230323627521,-1.217477961414784,-1.5057514695040175,-92.00887815798336,-1169.4103920510065,0.0
7,35,40,2.9261744966442955,1.1395468500238324,1,5,81.58568008948545,46.93025579936238,9.946666666666667,230.82,131.03624161073827,92.87345526325498,14.92,666.01,44.899483756557885,42.785411704634775,0.0,294.43694824472465,2.746250559284116,1.603059370806456,0.3333333333333333,7.74,4.426308724832214,3.193851853295914,0.5,22.32,-17.399912751677853,54.95229082597688,-182.75,126.8075,-9.378255033557048,51.51096421783897,-216.3175,179.02,1247.102536031394,823.9409215717286,0.0,5517.878787879767,2170.1812439435744,1550.3568425987771,0.0,8996.666666666326,834.5201146368331,774.2422352501401,0.0,4793.882257765042,41.87774049217003,27.7401716525007,0.0,182.09,72.70979865771812,51.95795261385933,0.0,296.89,77.41331678324373,48.40231694955793,7.46,288.13079755555464,128.22818501467418,98.99918579410377,14.910000000000004,688.8466563757133,1.4211923937360178,0.9713580032059266,0.0,6.11,0.616331096196868,0.3798879131685265,0.0,1.0,0.2024608501118568,0.2623194061956529,0.0,0.75,98.56946308724832,13.46258556965516,75.66666666666667,124.66666666666669,196.0248322147651,14.93939516323468,170.0,222.0,3.177046979865772e-06,1.2354239360770182e-06,1.09e-06,5.43e-06,-0.48674412216542756,-0.772198853335465,-0.5397376308090336,-0.797385051039118,-0.581117729811946,10.812907548723118,323.7713551111484,0.0
8,40,45,9.174496644295305,3.9245098568538106,2,15,96.04772600125452,76.93597014589298,20.93428571428572,514.42,232.60570469798657,142.76979111282154,47.18,838.76,73.36777670559069,49.72894021800306,7.172161459420724,292.75111346215806,3.348928275676598,2.7475825281197683,0.7014285714285714,19.92571428571429,8.755973154362417,7.201090000025247,1.58,55.46,19.45400601635501,58.45240748697963,-80.56,328.2033333333333,-19.08040353457132,57.5354278375407,-251.4828571428571,124.32000000000004,1574.4034626913656,1233.7036165958707,286.17647058824446,8233.039215684816,4084.2339508358455,2360.616915670771,473.82352941177976,12985.294117644758,1388.0856640811662,961.028080125369,251.8098846214812,7052.576281668156,53.4431494903307,41.731750969084494,9.730000000000002,279.92333333333335,138.2089932885906,79.69203026334061,16.11,441.5,80.68009666082592,50.77778865837771,24.2707161656146,316.4882687452466,197.47950289534649,122.50281895528784,47.181182689712216,776.3333088950905,2.1029015676717018,2.0843480996106574,0.3266666666666666,14.495,0.5151113241717269,0.2025459741231421,0.0,1.0,0.4781772664322999,0.2019289904627547,0.0,0.8,113.54619873042692,13.758862087661878,83.0,156.5,192.43330224957745,14.16651018779234,147.5,218.5,9.956778523489932e-06,4.258363038561215e-06,2.17e-06,1.6279999999999997e-05,-0.2787427873681166,-0.33436415897852945,-0.2988655620189217,-0.34571093611407705,-0.4678773351713214,14.462045911769067,327.30092665997154,0.0
9,45,50,11.449664429530202,1.453961232292656,9,16,80.75144533244533,41.67112151701318,20.893636363636364,217.8633333333333,237.9447651006711,173.14479056005797,33.36,1148.82,66.52670691175226,49.92453487342983,9.719771165781191,364.47546686985663,2.9608304235846186,2.148781929490938,0.7009090909090909,17.53272727272727,10.389194630872485,16.143971116210903,1.12,171.89,32.724427154780344,48.87740455464464,-44.75545454545455,171.562,-9.019942488067487,33.53587295192024,-145.8711111111111,73.34916666666666,1154.8704495586512,543.6213214579675,370.5454545454405,3657.260400580396,3628.3366830564,2256.3011734632,773.8235294117893,16267.352941176983,1105.0740292722262,671.9669973662924,205.7563180298796,4630.595519788393,38.89385702161373,18.616651921401605,12.228,132.58833333333334,121.91483221476513,75.97521484725478,26.31,553.0899999999999,64.18639747627331,25.99504295290062,20.984226692551,158.9375720778431,190.44604549217564,117.50881378106342,33.36213422429687,612.3891489894314,1.8301586720512888,2.546143416515968,0.41,17.011666666666667,0.5413058231850179,0.2261479665853163,0.0,1.0,0.4318485392310895,0.2195099036921696,0.0,0.8,111.02411009013358,7.704877167432626,93.06666666666666,126.1,217.54264207083,19.64178816248288,182.25,251.91666666666663,1.242523489932886e-05,1.5775620876515229e-06,9.77e-06,1.736e-05,-0.4987425589051039,-0.8955789115674679,-0.4539765441968586,-0.913917283130289,-1.039618644575016,-15.296280668809189,-419.53301313271436,0.0
